index,hora,semaforo,direccion,cuantos,estado,placa,prob
2018-02-12,06-07-10,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,06-19-13,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,14-24-05,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,12-54-43,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,07-43-45,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,15-08-49,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,16-33-13,Rojo,directo,x1,-PlacaDespintada-Colectivo,x,0
2018-02-12,06-29-49,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,06-25-24,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,12-51-00,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,06-08-14,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,06-36-36,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,06-54-14,Rojo,directo,x2,-PlacaDespintada,x,0
2018-02-12,13-57-41,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,10-48-35,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,06-21-20,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,13-08-51,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,13-59-05,Rojo,directo,x1,-Bicicleta,x,0
2018-02-12,06-37-30,Rojo,izquierda,x1,-RuidoCaptura,x,0
2018-02-12,06-19-16,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,06-29-37,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,13-00-43,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,06-42-52,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,19-22-30,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-12,16-17-19,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,06-36-52,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,10-26-15,Rojo,directo,x1,-RuidoAdelantado-Roscones,x,0
2018-02-12,06-59-20,Rojo,directo,x2,-RuidoAdelantado,x,0
2018-02-12,06-28-20,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,07-02-13,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,07-05-08,Rojo,directo,x1,-PlacaSucia,x,0
2018-02-12,06-14-33,Rojo,directo,x2,-RuidoCaptura-Amanecer,x,0
2018-02-12,08-26-16,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-12,12-36-46,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-12,16-14-10,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,13-11-01,Rojo,izquierda,x1,-Infraccion,3108Fxx,72
2018-02-09,08-15-39,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,09-06-19,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,17-40-45,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,14-23-33,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,14-25-32,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,15-20-12,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,17-59-09,Rojo,directo,x1,-RuidoAdelantado-Flota,x,0
2018-02-09,13-12-11,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,11-05-14,Rojo,directo,x1,-RuidoAdelantado-Camion,x,0
2018-02-09,10-19-17,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-45-51,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,16-51-00,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-44-07,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,19-41-47,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,14-34-48,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,08-47-44,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,11-59-05,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,07-19-41,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,06-10-16,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,12-51-43,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-03-14,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,14-03-11,Rojo,izquierda,x1,-PlacaDespintada,x,0
2018-02-09,14-33-26,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,06-48-57,Rojo,directo,x1,-RuidoCarril,x,0
2018-02-09,19-47-29,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,19-46-48,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,19-22-05,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,16-55-40,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,08-17-28,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-38-45,Rojo,directo,x3,-RuidoAdelantado-Personas,x,0
2018-02-09,13-49-48,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,13-10-30,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,12-02-00,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,16-57-43,Rojo,directo,x1,-PlacaSucia,x,0
2018-02-09,15-49-55,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,17-59-10,Rojo,directo,x1,-PlacaDespintada-Flota,x,0
2018-02-09,08-39-52,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,12-18-10,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-53-56,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,10-10-30,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,08-21-21,Rojo,izquierda,x1,-PlacaDespintada,x,0
2018-02-09,17-22-23,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,19-48-56,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,10-39-57,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-33-52,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-48-08,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-30-49,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,17-58-52,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,14-55-06,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,15-15-09,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,13-40-44,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,08-09-20,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-08-37,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-31-01,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,19-22-14,Rojo,directo,x1,-RuidoAdelantado-Noche,x,0
2018-02-09,15-43-44,Rojo,izquierda,x1,-RuidoAdelantado,x,0
2018-02-09,09-58-55,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,19-01-51,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-32-45,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,11-11-15,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,08-55-13,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,13-45-58,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-48-49,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,19-11-55,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,10-37-34,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,13-26-16,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-15-15,Rojo,directo,x1,-RuidoCaptura-Amanecer-Velocidad,x,0
2018-02-09,06-26-48,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,12-35-56,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,19-53-57,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,06-45-00,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,12-34-45,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,19-24-18,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,19-38-37,Rojo,directo,x1,-RuidoAdelantado-Noche,x,0
2018-02-09,11-17-29,Rojo,directo,x1,-RuidoAdelantado-Colectivo,x,0
2018-02-09,08-11-31,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,15-26-34,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,11-21-31,Rojo,directo,x1,-RuidoAdelantado-Camion,x,0
2018-02-09,06-04-35,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,08-21-41,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,14-10-20,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,13-31-38,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,10-43-37,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,18-17-22,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,19-01-55,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,14-08-59,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,11-51-57,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,15-30-20,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,07-45-56,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,06-21-22,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-05-16,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,09-13-24,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,11-57-51,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,06-11-19,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,14-44-33,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,15-57-59,Rojo,izquierda,x1,-PlacaDespintada,x,0
2018-02-09,08-37-36,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-45-58,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,12-03-21,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,12-02-16,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,13-17-28,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,12-19-18,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,20-01-43,Rojo,directo,x1,-RuidoAdelantado-Noche,x,0
2018-02-09,06-50-10,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,08-50-55,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-20-43,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,09-57-54,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,13-02-55,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,18-59-42,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,19-13-14,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,14-58-58,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,19-13-06,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,14-17-08,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,14-57-46,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,08-48-46,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,19-39-22,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,13-42-32,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,07-33-42,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,16-24-12,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,19-02-03,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,11-49-53,Rojo,directo,x1,-PlacaSucia,x,0
2018-02-09,17-47-50,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,07-19-40,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,18-03-03,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,11-31-35,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,13-51-02,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,12-56-04,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,17-29-37,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,13-04-13,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,06-15-16,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,06-04-14,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,07-48-09,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-48-08,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-27-36,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,06-17-42,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,07-38-08,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,09-13-19,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,12-28-20,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,19-21-04,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,08-18-17,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,13-39-58,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,14-13-26,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-26-56,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,11-21-15,Rojo,directo,x1,-SinPlaca,x,0
2018-02-09,08-12-31,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,11-31-24,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,16-14-22,Rojo,izquierda,x1,-PlacaDespintada,x,0
2018-02-09,12-48-57,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-19-47,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-49-09,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-50-53,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,15-12-00,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,17-05-02,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,08-21-22,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,14-28-17,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,11-00-14,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-59-17,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,19-24-19,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-09,07-57-14,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-09-34,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,06-30-31,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,19-52-44,Rojo,directo,x2,-RuidoCaptura-Noche,x,0
2018-02-09,08-30-43,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,06-20-47,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,19-13-01,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,11-36-54,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,12-33-27,Rojo,directo,x1,-PlacaSucia,x,0
2018-02-09,06-37-41,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,10-47-48,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,12-43-37,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,06-08-10,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,06-40-55,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,06-17-28,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,08-40-43,Rojo,directo,x1,-PlacaSucia,x,0
2018-02-09,09-06-09,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,14-16-05,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,13-48-44,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,08-08-07,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-42-02,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,13-28-22,Rojo,izquierda,x1,-RuidoAdelantado,x,0
2018-02-09,12-56-05,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,17-25-12,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-16-37,Rojo,directo,x1,-RuidoCaptura-Moto,x,0
2018-02-09,18-29-12,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,12-34-44,Rojo,directo,x1,-PlacaSucia,x,0
2018-02-09,09-45-05,Rojo,directo,x1,-RuidoCarril,x,0
2018-02-09,09-36-54,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,06-33-56,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,17-29-38,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,10-02-25,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,16-29-23,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,14-40-37,Rojo,izquierda,x1,-Infraccion,x112CSR,86
2018-02-09,06-39-58,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,13-15-34,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,11-22-45,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,18-50-48,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,17-07-10,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-26-38,Rojo,directo,x1,-SinPlaca,x,0
2018-02-09,19-51-49,Rojo,directo,x1,-RuidoAdelantado-Noche,x,0
2018-02-09,16-02-07,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,17-32-33,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,10-58-02,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,15-53-42,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-39-43,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,13-34-25,Rojo,directo,x1,-PlacaDespintada,x,0
2018-02-09,19-05-09,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-09,12-34-37,Rojo,directo,x1,-PlacaSucia,x,0
2018-02-09,15-58-00,Rojo,izquierda,x1,-PlacaDespintada-Duplicado,x,0
2018-02-09,19-35-18,Rojo,directo,x1,-RuidoAdelantado-Noche,x,0
2018-02-09,13-25-25,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-10,06-04-49,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-10,06-04-05,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-10,06-08-09,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-10,09-56-32,Rojo,directo,x1,-SinPlaca,x,0
2018-02-10,06-07-50,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-10,06-03-04,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-10,06-05-05,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-10,06-15-58,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-10,06-03-45,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-10,18-51-15,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-10,06-16-19,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-10,20-37-16,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-10,06-01-57,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-10,20-23-48,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-10,06-04-57,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-10,06-04-03,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-10,07-34-47,Rojo,directo,x1,-Infraccion-Borroso,3120EKX,100
2018-02-10,19-33-58,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-10,19-01-32,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,07-06-28,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,06-34-00,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,10-39-44,Rojo,derecha,x1,-RuidoAdelantado-Camion,x,0
2018-02-11,06-01-44,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-11,07-15-59,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,06-19-51,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,10-02-23,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,06-53-15,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-11,06-56-14,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,10-20-44,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,07-24-05,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,10-38-49,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,06-12-41,Rojo,directo,x1,-RuidoCarril-Noche,x,0
2018-02-11,08-17-40,Rojo,directo,x1,-RuidoAdelantado-Hamburguesa,x,0
2018-02-11,09-26-08,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,06-39-28,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,08-34-09,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-11,07-05-45,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,06-37-07,Rojo,directo,x1,-RuidoAdelantado-Amanecer,x,0
2018-02-11,09-43-10,Rojo,directo,x1,-Infraccion,1431LPx,86
2018-02-11,06-40-00,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,07-08-33,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,07-00-36,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,06-55-16,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,06-05-50,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-11,07-28-06,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,09-51-03,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,06-45-02,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,07-48-24,Rojo,directo,x1,-RuidoCaptura-Nublado,x,0
2018-02-11,10-26-40,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-11,07-29-03,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,06-49-24,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,08-11-43,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-11,06-29-57,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,09-50-07,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,10-02-15,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,08-49-25,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,06-37-11,Rojo,directo,x1,-RuidoCarril-Amanecer,x,0
2018-02-11,10-24-49,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,07-42-14,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-11,06-27-13,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,08-11-52,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-11,07-43-19,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,09-01-40,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,08-17-59,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-11,07-16-53,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,06-21-54,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,06-29-53,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,07-08-29,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-11,10-46-15,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,08-45-12,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-11,06-47-34,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,06-07-28,Rojo,directo,x1,-RuidoCaptura-Noche,x,0
2018-02-11,06-41-59,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,10-07-33,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,09-15-28,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,06-33-05,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,09-43-14,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,07-53-25,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-11,06-44-21,Rojo,directo,x2,-RuidoCaptura-Amanecer,x,0
2018-02-11,07-24-51,Rojo,directo,x1,-RuidoCaptura,x,0
2018-02-11,09-00-33,Rojo,derecha,x1,-RuidoAdelantado,x,0
2018-02-11,06-47-33,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,06-29-07,Rojo,directo,x1,-RuidoCarril-Amanecer,x,0
2018-02-11,06-49-14,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-11,10-59-20,Rojo,directo,x1,-RuidoAdelantado,x,0
2018-02-11,06-51-09,Rojo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-08,15-29-58,Rojo,directo,x1,-SinPlaca,x,0
2018-02-12,06-32-25,Amarillo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-09,17-20-05,Amarillo,directo,x1,-RuidoAdelantado,x,0
2018-02-09,07-50-49,Amarillo,directo,x1,-Infraccion,4061BRL,100
2018-02-11,06-52-08,Amarillo,directo,x1,-RuidoCaptura-Amanecer,x,0
2018-02-12,06-25-48,Verde,directo,x1,-RuidoAdelantado,x,0
2018-02-12,12-16-52,Verde,directo,x1,-Infraccion,4232ERY,100
